,age,education,prev_earnings,Rlr1,clstrs9,rewards_before_standardisation
51,2.260552183997662,0.20761252152293314,-0.75812189334239,-0.00014781957324482082,2,-453.25881954066426
52,0.4983199861874245,-1.394739182247787,-0.3359742119413502,0.00029039049026502044,3,890.4236964976462
53,-0.22730503644032043,0.20761252152293314,-0.75812189334239,6.725854816041854e-05,4,206.234732478355
54,-1.1602514941045639,0.20761252152293314,2.056195982664542,0.00039872678434192075,1,1222.6150273803214
55,-0.9529300590680654,-0.32650471306730694,-0.75812189334239,0.00021273665682015194,4,652.3139245141065
56,0.3946592686691752,1.8099642252936534,-0.007637126407208145,-0.00016786823443263056,2,-514.7339835117236
57,-0.8492693415498161,0.20761252152293314,2.5491706639450893,0.00041577626110425223,1,1274.8937990033555
58,-1.0565907765863147,0.20761252152293314,-0.4063321588415235,0.00017030299787731544,4,522.1996930965488
59,-1.1602514941045639,0.20761252152293314,1.974815290750008,0.0003914740812246604,1,1200.3760803907792
60,-0.12364431892207117,1.2758469907034133,-0.5235954036751457,-8.629585834333201e-05,4,-264.6087931749425
61,-0.12364431892207117,0.20761252152293314,-0.75812189334239,5.829695976853353e-05,4,178.75583447756242
62,0.18733783363267667,-0.32650471306730694,-0.75812189334239,0.00011415918450941726,2,350.0460465053893
63,-0.434626471476819,2.3440814598838933,0.48017797210066004,-0.0001354481008339703,1,-415.3242019671525
64,0.29099855115092593,-0.860621947657547,-0.39554394031683027,0.0002202577820550637,3,675.3759336294186
65,0.6019807037056738,-0.32650471306730694,-0.75812189334239,7.831283094187736e-05,2,240.13045450221944
66,0.3946592686691752,0.20761252152293314,0.2972473101602095,0.00010754424555456056,1,329.7626743091639
67,-0.7456086240315668,0.7417297561131732,0.27871971747649715,0.00012172353617277928,4,373.24060071944746
68,-1.0565907765863147,0.7417297561131732,2.0768343137552594,0.0003088575082649628,1,947.0490715772171
69,-1.0565907765863147,-0.860621947657547,0.5317737998274538,0.00041940162459523845,1,1286.0102427885686
70,-0.434626471476819,0.20761252152293314,1.352616513662809,0.0002732921804350924,1,837.9951881510681
71,-1.1602514941045639,-1.394739182247787,-0.6408586485087678,0.0004066043942976045,3,1246.7701247800503
72,-0.9529300590680654,0.20761252152293314,0.1799840653265873,0.00021359431378845917,4,654.9437561155137
73,0.4983199861874245,-0.860621947657547,-0.75812189334239,0.00017002140925030153,3,521.3362585332179
74,-0.8492693415498161,0.20761252152293314,1.2212816794491521,0.0002974338834387535,1,912.0208368858111
75,-0.434626471476819,-0.32650471306730694,-0.7346692443756656,0.00017001883103284914,4,521.3283529509372
76,-0.8492693415498161,-0.32650471306730694,1.9365874729342474,0.00044392941660498675,1,1361.2197553601181
77,-1.1602514941045639,0.20761252152293314,-0.17180566917427917,0.00020016574799041194,4,613.7677755052443
78,-1.0565907765863147,-0.32650471306730694,-0.75812189334239,0.00022169824521203692,4,679.792822514899
79,-0.12364431892207117,0.20761252152293314,0.7663002894946981,0.0001941545109564081,1,595.3355331289313
80,-1.1602514941045639,0.20761252152293314,0.6490370446610759,0.00027331981401465115,1,838.0799209329016
81,-1.1602514941045639,-0.860621947657547,-0.3061893477536102,0.0003536833621572351,3,1084.4984848999247
82,-0.9529300590680654,-0.860621947657547,-0.7229429198923033,0.00029861882099487246,3,915.6542082054966
83,-1.1602514941045639,0.7417297561131732,1.1180900239955647,0.00023237514754053515,1,712.5313837185022
84,4.333766534362648,-1.928856416838027,-0.75812189334239,3.936618583632953e-06,2,12.070844564299477
85,2.260552183997662,0.20761252152293314,1.293984891245998,3.50655918157791e-05,2,107.52154402848464
86,-0.33096575395856975,0.20761252152293314,-0.75812189334239,7.622013655230359e-05,4,233.7136304791477
87,0.6019807037056738,-0.32650471306730694,-0.6591517147028129,8.713312118822866e-05,2,267.17609032235464
88,0.3946592686691752,2.3440814598838933,0.1365966647381471,-0.0002377610098906251,2,-729.0460411310705
89,-0.22730503644032043,1.8099642252936534,-0.28906891400790136,-0.00013918009814677581,4,-426.76761679645637
90,-0.8492693415498161,0.20761252152293314,-0.5235954036751457,0.00014192924023294,4,435.1973048910131
91,-0.5382871889950683,0.20761252152293314,2.759775451666275,0.00040766073915424525,1,1250.009192599275
92,0.0836771161144274,0.20761252152293314,-0.7084022775329342,4.480482926966047e-05,2,137.38494557045306
93,-0.8492693415498161,1.2758469907034133,0.6490370446610759,8.094106900591961e-05,1,248.18941487011762
94,-0.8492693415498161,0.7417297561131732,0.8835635343283202,0.00018458922064366973,1,566.0055053082249
95,-0.12364431892207117,-0.860621947657547,1.5871430033300533,0.00043280255681372505,1,1327.1014906169985
96,1.0166235737786709,2.8781986944741336,0.5317737998274538,-0.0003390590726582318,2,-1039.656059438712
97,-0.9529300590680654,0.20761252152293314,1.8216694929972976,0.00035990244583693876,1,1103.5680469708318
98,-0.8492693415498161,0.20761252152293314,-0.21871096710772803,0.00016910075047051477,4,518.5132446212865
99,-0.7456086240315668,0.20761252152293314,0.1799840653265873,0.00019567113700468924,4,599.9859601139287
100,-0.9529300590680654,0.7417297561131732,-0.65258497299213,5.664819976161923e-05,4,173.7002454372523
101,-0.434626471476819,1.8099642252936534,-0.45323745677497235,-0.00013588773456785195,4,-416.67224988039743
102,2.1568914664794128,-1.394739182247787,-0.75812189334239,0.00010938298489667975,2,335.4007965507401
103,-0.33096575395856975,1.2758469907034133,0.5317737998274538,2.5682546185888647e-05,1,78.75033266220271
104,-1.1602514941045639,0.20761252152293314,2.056195982664542,0.00039872678434192075,1,1222.6150273803214
105,-0.12364431892207117,1.2758469907034133,-0.28906891400790136,-6.539469662212043e-05,4,-200.51960876703924
106,0.4983199861874245,-1.928856416838027,-0.75812189334239,0.00033551538908337797,3,1028.790070593624
107,-1.1602514941045639,-0.860621947657547,-0.75812189334239,0.00031340682352046044,3,960.9986265458954
108,-0.434626471476819,0.20761252152293314,-0.593953350575319,9.98125381490369e-05,4,306.05495756547316
109,-0.22730503644032043,-1.928856416838027,-0.75812189334239,0.00039824650782657235,3,1221.14235659917
110,-1.1602514941045639,-0.32650471306730694,0.3851947437854261,0.00033255299699482796,4,1019.7064945042184
111,4.644748686917396,0.20761252152293314,-0.75812189334239,-0.0003539361062581755,2,-1085.273473558892
112,0.8093021387421724,1.2758469907034133,-0.05454242434065701,-0.00012514783042787418,2,-383.74050636627
113,-0.6419479065133176,1.2758469907034133,-0.08831423885274019,-2.695360229337697e-06,4,-8.264776909909415
114,-1.0565907765863147,-0.32650471306730694,1.4991955697048367,0.0004228719267786971,1,1296.6512224409635
115,-0.33096575395856975,1.2758469907034133,-0.6174059995420433,-7.67331462480467e-05,4,-235.28667093651882
116,-0.33096575395856975,1.8099642252936534,1.5871430033300533,3.6990784014801414e-05,1,113.42475646756077
117,-0.12364431892207117,-0.32650471306730694,0.7663002894946981,0.0002769015008729473,1,849.0624391591373
118,0.29099855115092593,0.20761252152293314,1.5871430033300533,0.0002314622234131078,1,709.7320865534198
119,0.8093021387421724,0.20761252152293314,3.697881410335252,0.0003747647369445864,1,1149.1402562205842
120,0.3946592686691752,-1.928856416838027,-0.05454242434065701,0.00040718046263889734,3,1248.536521818125
121,-1.0565907765863147,-0.32650471306730694,-0.5179667679231318,0.00024310103481455758,4,745.4201473485919
122,4.230105816844398,2.3440814598838933,0.41451055499383166,-0.0005445719037507353,2,-1669.8195836370323
123,-0.33096575395856975,-0.860621947657547,-0.75812189334239,0.0002417141163853808,3,741.1674425395561
124,0.0836771161144274,0.20761252152293314,-0.75812189334239,4.037378298476362e-05,2,123.79803847597759
125,0.8093021387421724,-1.928856416838027,1.146233202755634,0.0004783480570839591,3,1466.7575539834147
126,0.6019807037056738,-1.394739182247787,-0.6760376219588544,0.0002511222173773781,3,770.0154811053924
127,-0.6419479065133176,-0.32650471306730694,-0.737952615231007,0.00018764939155252165,4,575.38890037081
128,0.4983199861874245,2.3440814598838933,2.681209077627748,-1.9944993607367855e-05,1,-61.15728830612352
129,3.0898379241436564,-1.928856416838027,-0.5130417116401197,0.00013331739328491894,2,408.7908182800686
130,-0.5382871889950683,0.20761252152293314,-0.75812189334239,9.414331333607406e-05,4,288.6714264807342
131,-0.6419479065133176,-0.860621947657547,0.58571489245092,0.0003883625382235781,1,1190.835163199219
132,-1.1602514941045639,-0.860621947657547,-0.1952583181410036,0.0003635696116513675,3,1114.812669124861
133,0.705641421223923,-1.394739182247787,0.6490370446610759,0.0003602521927103384,3,1104.6404750092527
134,0.6019807037056738,-0.32650471306730694,-0.5235954036751457,9.921399266308896e-05,2,304.21963891012274
135,2.1568914664794128,-1.394739182247787,-0.75812189334239,0.00010938298489667975,2,335.4007965507401
136,3.6081415117349027,-0.32650471306730694,-0.75812189334239,-0.00018157323242278716,2,-556.7575875207631
137,1.6385878788881665,0.20761252152293314,-0.26280194716516997,-4.990678933831238e-05,2,-153.02907406641862
138,-0.7456086240315668,-0.32650471306730694,-0.1190372089991492,0.0002517691457266835,4,771.9991560240576
139,0.9129628562604216,0.7417297561131732,-0.5001427547084212,-9.10746361735223e-05,2,-279.26194871187363
140,0.8093021387421724,0.20761252152293314,-0.600754618775669,-8.332656243497929e-06,2,-25.55040479186573
141,0.0836771161144274,-0.860621947657547,-0.7276334496856482,0.00020858491384159823,3,639.5834445094131
142,-0.12364431892207117,-1.394739182247787,0.4614158529272805,0.0004152239704684492,3,1273.2003114892707
143,0.3946592686691752,0.20761252152293314,-0.05454242434065701,7.619250297274296e-05,2,233.6288976973084
144,-0.22730503644032043,0.7417297561131732,1.9330695755892386,0.00022435238899478138,1,687.931217528836
145,2.1568914664794128,0.20761252152293314,1.3024278448740187,4.477962202962769e-05,2,137.30765266796163
146,-0.12364431892207117,0.20761252152293314,-0.6291323240254056,6.97925987151995e-05,4,214.00488590190798
147,-1.0565907765863147,0.7417297561131732,-0.75812189334239,5.620426537895909e-05,4,172.33901045448863
148,-0.9529300590680654,1.8099642252936534,-0.75812189334239,-0.00011825130284600305,4,-362.5936996067121
149,0.4983199861874245,-0.860621947657547,0.1312025554758005,0.00024927861449713506,3,764.3624458079846
150,-0.7456086240315668,-1.928856416838027,-0.6877639464422167,0.000449324798302361,3,1377.7636019255042
151,0.0836771161144274,0.20761252152293314,-0.7112165954089411,4.4554015329006016e-05,2,136.61587535755848
152,-0.5382871889950683,0.20761252152293314,-0.75812189334239,9.414331333607406e-05,4,288.6714264807342
153,0.6019807037056738,1.2758469907034133,-0.10144772227410588,-0.00011140488598834712,2,-341.60054724626747
154,-0.5382871889950683,0.20761252152293314,0.5083211508607294,0.00020700958663061488,1,634.7530222834064
155,0.18733783363267667,0.20761252152293314,-0.4297848078082479,6.0673821002574336e-05,2,186.04399864624804
156,0.3946592686691752,-0.32650471306730694,-0.75812189334239,9.62360077256473e-05,2,295.0882505038044
157,-0.22730503644032043,0.20761252152293314,2.759775451666275,0.0003807759739785885,1,1167.572498596892
158,0.0836771161144274,0.20761252152293314,0.13307876739313845,0.00011979819752536653,1,367.3369392260065
159,1.5349271613699174,-0.860621947657547,1.0008267791619425,0.00023716423824053558,1,727.216161584558
160,0.0836771161144274,0.20761252152293314,-0.2656162650411769,8.42662225993071e-05,4,258.3853257325718
161,0.705641421223923,-0.860621947657547,0.1565314163598629,0.0002336127631792552,2,716.3262817224509
162,-0.9529300590680654,0.7417297561131732,0.41451055499383166,0.000151748485593131,1,465.30603449320915
163,-1.0565907765863147,-1.394739182247787,-0.735138297355,0.00038924053889379326,3,1193.527374647283
164,-0.6419479065133176,-1.928856416838027,0.6291022930393602,0.0005577232329750788,3,1710.1454743750874
165,0.3946592686691752,0.7417297561131732,-0.45323745677497235,-4.2086461869855706e-05,2,-129.04962182633244
166,-0.5382871889950683,0.20761252152293314,-0.75812189334239,9.414331333607406e-05,4,288.6714264807342
167,-0.6419479065133176,-1.928856416838027,-0.6643112974754922,0.0004424533260825969,3,1356.6936223655011
168,-0.9529300590680654,0.20761252152293314,-0.6877639464422167,0.00013626001541997712,4,417.8137738062742
169,-0.12364431892207117,-0.32650471306730694,0.0005713007311454069,0.00020865920785319083,4,639.8112520673312
170,2.778855771588909,0.20761252152293314,0.8835635343283202,-4.6319383155765635e-05,2,-142.02901868930712
171,-0.22730503644032043,1.2758469907034133,0.1799840653265873,-1.4630784787813398e-05,1,-44.86234195044369
172,-0.6419479065133176,-0.32650471306730694,-0.7229429198923033,0.00018898706590267944,4,579.4906081729166
173,-1.0565907765863147,0.20761252152293314,-0.09957151035676792,0.00019764171740866004,4,606.0283463020858
174,0.29099855115092593,0.20761252152293314,0.6490370446610759,0.0001478575765282627,1,453.37534892181066
175,-0.9529300590680654,0.20761252152293314,-0.75812189334239,0.00012998966690361342,4,398.5870184839025
176,1.3276057263334187,-0.32650471306730694,-0.25154467566114225,6.0728221516499295e-05,2,186.2108068177423
177,-0.33096575395856975,-1.928856416838027,-0.5235954036751457,0.00042810925793966895,3,1312.7104390078657
178,0.8093021387421724,0.20761252152293314,0.08453178403201887,5.2740538305880977e-05,2,161.7181920480234
179,-0.6419479065133176,0.20761252152293314,-0.6877639464422167,0.0001093752502443228,4,335.3770798038986
180,-0.7456086240315668,-0.32650471306730694,-0.6174059995420433,0.00020735417706910898,4,635.8096391572635
181,-0.434626471476819,0.20761252152293314,-0.05454242434065701,0.0001478852101078233,4,453.46008170364985
182,0.9129628562604216,1.2758469907034133,-0.28906891400790136,-0.00015501058054097016,2,-475.30858877496394
183,-0.5382871889950683,0.20761252152293314,1.1474058352039702,0.0002639652523209171,1,809.3960497949447
184,0.0836771161144274,-0.32650471306730694,-0.6643112974754922,0.0001314812375897868,2,403.1606182693429
185,-0.6419479065133176,0.20761252152293314,-0.75812189334239,0.00010310490172795902,4,316.1503244815267
186,0.3946592686691752,0.20761252152293314,-0.75812189334239,1.3489017809108738e-05,2,41.3613444736003
187,-0.12364431892207117,0.20761252152293314,-0.75812189334239,5.829695976853353e-05,4,178.75583447756242
188,-0.8492693415498161,2.3440814598838933,0.06272082049296515,-0.00013680581513018749,4,-419.48735821005175
189,-0.22730503644032043,0.20761252152293314,-0.7112165954089411,7.143878050466086e-05,4,219.05256935993566
190,0.18733783363267667,2.8781986944741336,-0.4204037482215582,-0.0003522250821112693,2,-1080.026964128454
191,-0.5382871889950683,0.7417297561131732,-0.45323745677497235,3.856783365710968e-05,4,118.26046018080172
192,1.5349271613699174,1.8099642252936534,2.173459227498164,-7.206490273610064e-05,1,-220.9724465269502
193,0.3946592686691752,-0.32650471306730694,-0.5235954036751457,0.00011713716944685883,2,359.17743491170745
194,-0.5382871889950683,0.20761252152293314,0.03926817152624072,0.00016520726318819352,4,506.57465346760546
195,-0.33096575395856975,-1.394739182247787,-0.75812189334239,0.0003244611063019193,3,994.89434856976
196,-0.8492693415498161,-0.32650471306730694,0.9171008223507362,0.0003530720666028799,1,1082.6240707389625
197,-0.8492693415498161,-1.928856416838027,-0.75812189334239,0.0004520160381778825,3,1386.0157446039257
198,-0.019983601403821886,0.20761252152293314,0.034577641732895834,0.00011998129799434304,4,367.89837977548086
199,0.0836771161144274,-1.928856416838027,-0.7560111549353847,0.0003715498531064084,3,1139.2824652564639
200,-0.6419479065133176,0.20761252152293314,1.208617249007121,0.00027838204392203786,1,853.6022249261987
201,-1.1602514941045639,-0.860621947657547,-0.75812189334239,0.00031340682352046044,3,960.9986265458954
202,0.0836771161144274,-0.32650471306730694,-0.05454242434065701,0.00018582425806493643,4,569.7924977298899
203,-0.6419479065133176,1.2758469907034133,1.1180900239955647,0.00010482021566457407,1,321.4099876843429
204,-0.7456086240315668,0.20761252152293314,-0.5705007016085946,0.0001287874194968127,4,394.90057000864
205,-0.22730503644032043,0.7417297561131732,-0.75812189334239,-1.5488441756120658e-05,4,-47.49217355185101
206,-0.33096575395856975,2.3440814598838933,-0.75812189334239,-0.00025476782311385207,4,-781.1939936416729
207,-0.5382871889950683,-1.394739182247787,-0.75812189334239,0.00034238428308568987,3,1049.8521445713468
208,-0.434626471476819,0.20761252152293314,0.3676052570603828,0.0001855073012060042,1,568.8206136378758
209,0.3946592686691752,0.20761252152293314,-0.75812189334239,1.3489017809108738e-05,2,41.3613444736003
210,0.705641421223923,2.3440814598838933,3.15847048410059,4.665693711529312e-06,1,14.306405962379358
211,1.3276057263334187,-0.860621947657547,0.1799840653265873,0.0001819333490000669,2,557.8618121584875
212,-1.0565907765863147,0.7417297561131732,-0.6408586485087678,6.665484623956467e-05,4,204.3836026584396
213,1.8459093139246652,-1.394739182247787,-0.75812189334239,0.0001362677500723349,2,417.8374905531182
214,-0.019983601403821886,-1.394739182247787,2.056195982664542,0.000548390281780802,1,1681.5278674622173
215,0.0836771161144274,0.20761252152293314,0.41451055499383166,0.00014487959159082046,1,444.24396051549047
216,-0.22730503644032043,0.20761252152293314,3.030653547231942,0.0004049168157665899,1,1241.5955065880264
217,-1.0565907765863147,0.20761252152293314,-0.75812189334239,0.00013895125529549832,4,426.06591648469475
218,0.705641421223923,0.20761252152293314,0.2390847407227329,7.547599227204524e-05,2,231.43186257362674
219,-0.9529300590680654,0.20761252152293314,1.221985258918154,0.00030645817531580225,1,939.6920024398278
220,0.0836771161144274,0.20761252152293314,-0.75812189334239,4.037378298476362e-05,2,123.79803847597759
221,0.6019807037056738,0.20761252152293314,1.7278588971303999,0.0002171181552701799,1,665.7489031957846
222,-0.6419479065133176,1.2758469907034133,-0.7112165954089411,-5.820884576087586e-05,4,-178.48565069730103
223,-0.7456086240315668,0.7417297561131732,2.056195982664542,0.00028013344085784167,1,858.9725293469455
224,1.1202842912969202,0.20761252152293314,0.41451055499383166,5.526370767197073e-05,2,169.45498050756578
225,-0.12364431892207117,-0.32650471306730694,-0.6877639464422167,0.00014731429820143594,4,451.7094958301386
226,-0.22730503644032043,0.20761252152293314,-0.75812189334239,6.725854816041854e-05,4,206.234732478355
227,-0.5382871889950683,1.8099642252936534,0.9304688322617691,-3.609292020819984e-06,1,-11.067163872980018
228,-0.5382871889950683,0.20761252152293314,-0.75812189334239,9.414331333607406e-05,4,288.6714264807342
229,-1.0565907765863147,-0.32650471306730694,0.1391764561244868,0.0003016660899573917,4,924.9980420595346
230,-1.1602514941045639,0.20761252152293314,-0.75812189334239,0.0001479128436873833,4,453.5448144854872
231,-1.1602514941045639,0.20761252152293314,-0.5001427547084212,0.00017090412158071635,4,524.0429173341818
232,0.0836771161144274,1.2758469907034133,3.2288284310007636,0.00023019955241228244,1,705.8603613499215
233,-0.8492693415498161,0.20761252152293314,0.3085045816642372,0.00021608656201979842,4,662.585731170253
234,3.0898379241436564,0.20761252152293314,-0.75812189334239,-0.0002195122803799006,2,-673.090003547004
235,0.0836771161144274,-0.860621947657547,-0.75812189334239,0.0002058677628178409,3,631.2518505363862
236,0.705641421223923,-1.394739182247787,1.1978290304824277,0.00040916091113797273,1,1254.6091665237439
237,-0.7456086240315668,1.2758469907034133,1.5871430033300533,0.00015558412749888046,1,477.06725450093654
238,0.3946592686691752,1.2758469907034133,0.9304688322617691,-1.5165976312460266e-06,1,-4.650339849907709
239,-0.33096575395856975,0.7417297561131732,0.7700527133293741,0.00012966511641117863,1,397.5918500508378
240,-0.5382871889950683,-0.32650471306730694,3.697881410335252,0.0005740123759556308,1,1760.092836261094
241,1.1202842912969202,0.7417297561131732,2.9943019413335192,0.00020242949668875621,1,620.709102964287
242,2.8825164891071577,0.20761252152293314,0.7053234021812146,-7.116585445577167e-05,2,-218.21569684010683
243,-0.7456086240315668,-0.32650471306730694,-0.75812189334239,0.00019481348003638202,4,597.3561285125215
244,-0.9529300590680654,0.20761252152293314,0.08335915158368265,0.00020498303515931933,4,628.5390121394555
245,-0.5382871889950683,-0.32650471306730694,-0.75812189334239,0.00017689030325261274,4,542.3983325109386
246,0.4983199861874245,-1.394739182247787,-0.28906891400790136,0.00029457072260926276,3,903.2415333792269
247,-0.33096575395856975,0.20761252152293314,-0.593953350575319,9.085094975715134e-05,4,278.57605956467887
248,-0.33096575395856975,-0.860621947657547,-0.75812189334239,0.0002417141163853808,3,741.1674425395561
249,1.3276057263334187,-0.32650471306730694,1.0313152228186842,0.00017505757613152617,1,536.7786455289715
250,-0.6419479065133176,0.20761252152293314,-0.5048332845017661,0.00012567815638686767,4,385.3666436420626
251,-0.434626471476819,0.20761252152293314,0.1799840653265873,0.0001687863718290349,4,517.5492661115532
252,1.1202842912969202,0.20761252152293314,-0.6174059995420433,-3.670140390135915e-05,2,-112.53743088720512
253,1.431266443851668,-1.394739182247787,-0.75812189334239,0.00017211410363987447,2,527.7530825562872
254,-1.1602514941045639,0.7417297561131732,0.8835635343283202,0.00021147398581932423,1,648.4421993106009
255,-0.22730503644032043,0.20761252152293314,0.3676052570603828,0.0001675841244222341,1,513.8628176362904
256,-0.434626471476819,0.20761252152293314,-0.5235954036751457,0.00010608288666540068,4,325.28171288784506
257,-0.5382871889950683,-0.32650471306730694,-0.5235954036751457,0.00019779146497382418,4,606.4875169188415
258,-1.0565907765863147,-0.32650471306730694,-0.75812189334239,0.00022169824521203692,4,679.792822514899
259,1.1202842912969202,-0.860621947657547,-0.75812189334239,0.0001162518788989911,2,356.4628705284613
260,-0.019983601403821886,0.20761252152293314,-0.07799507330738144,0.00010994874036816194,4,337.13557125968873
261,-1.1602514941045639,0.20761252152293314,2.2907224723317863,0.0004196279460631318,1,1286.704211788223
262,-1.0565907765863147,-0.32650471306730694,0.7897529384614226,0.0003596459125720323,1,1102.7814396070569
263,0.18733783363267667,0.20761252152293314,1.352616513662809,0.0002195226500837813,1,673.1218001463094
264,-1.0565907765863147,0.20761252152293314,-0.05454242434065701,0.0002016547404591324,4,618.3334697084024
265,-0.6419479065133176,0.20761252152293314,-0.75812189334239,0.00010310490172795902,4,316.1503244815267
266,0.6019807037056738,0.20761252152293314,0.7663002894946981,0.0001314233922132127,1,402.98324712338217
267,0.29099855115092593,0.20761252152293314,-0.75812189334239,2.2450606200993672e-05,2,68.84024247439265
268,-0.22730503644032043,0.20761252152293314,-0.6877639464422167,7.352889667678228e-05,4,225.4614878007268
269,0.6019807037056738,0.20761252152293314,-0.19267852675466393,4.595854193517968e-05,2,140.92257207946932
270,-0.5382871889950683,-1.394739182247787,-0.6174059995420433,0.0003549249801184168,3,1088.3056552160888
271,-0.22730503644032043,2.3440814598838933,-0.28906891400790136,-0.00022192708806331504,4,-680.4945228266624
272,0.18733783363267667,0.7417297561131732,0.8157853788144867,8.89329009873899e-05,1,272.69475100641625
273,-1.0565907765863147,-1.394739182247787,-0.75812189334239,0.00038719222504511434,3,1187.246634575308
274,-0.9529300590680654,0.20761252152293314,0.33031554520329093,0.00022699195845175582,4,696.0249233209797
